Date,DMA,TV GRP,Magazine GRP
3/30/2015,Syracuse,70,0
3/30/2015,Tallahassee-Thomasville,70,0
3/30/2015,Tampa-St. Pete (Sarasota),70,0
3/30/2015,Terre Haute,70,0
3/30/2015,Toledo,70,0
3/30/2015,Topeka,70,0
3/30/2015,Traverse City-Cadillac,70,0
3/30/2015,"Tri-Cities, TN-VA",70,0
3/30/2015,Tucson (Sierra Vista),70,0
3/30/2015,Tulsa,70,0
3/30/2015,Twin Falls,70,0
3/30/2015,Tyler-Longview(Lfkn&Ncgd),70,0
3/30/2015,Utica,70,0
3/30/2015,Victoria,70,0
3/30/2015,Waco-Temple-Bryan,70,0
3/30/2015,"Washington, DC (Hagrstwn)",70,0
3/30/2015,Watertown,70,0
3/30/2015,Wausau-Rhinelander,70,0
3/30/2015,West Palm Beach-Ft. Pierce,70,0
3/30/2015,Wheeling-Steubenville,70,0
3/30/2015,Wichita Falls & Lawton,70,0
3/30/2015,Wichita-Hutchinson Plus,70,0
3/30/2015,Wilkes Barre-Scranton-Hztn,70,0
3/30/2015,Wilmington,70,0
3/30/2015,Yakima-Pasco-Rchlnd-Knnwck,70,0
3/30/2015,Youngstown,70,0
3/30/2015,Yuma-El Centro,70,0
3/30/2015,Zanesville,70,0
4/6/2015,Abilene-Sweetwater,51,0
4/6/2015,"Albany, GA",51,0
4/6/2015,Albany-Schenectady-Troy,51,0
4/6/2015,Albuquerque-Santa Fe,51,0
4/6/2015,"Alexandria, LA",51,0
4/6/2015,Alpena,51,0
4/6/2015,Amarillo,51,0
4/6/2015,Anchorage,51,0
4/6/2015,Atlanta,51,0
4/6/2015,Augusta-Aiken,51,0
4/6/2015,Austin,51,0
4/6/2015,Bakersfield,51,0
4/6/2015,Baltimore,51,0
4/6/2015,Bangor,51,0
4/6/2015,Baton Rouge,51,0
4/6/2015,Beaumont-Port Arthur,51,0
4/6/2015,"Bend, OR",51,0
4/6/2015,Billings,51,0
4/6/2015,Biloxi-Gulfport,51,0
4/6/2015,Binghamton,51,0
4/6/2015,Birmingham (Ann and Tusc),51,0
4/6/2015,Bluefield-Beckley-Oak Hill,51,0
4/6/2015,Boise,51,0
4/6/2015,Boston (Manchester),51,0
4/6/2015,Bowling Green,51,0
4/6/2015,Buffalo,51,0
4/6/2015,Burlington-Plattsburgh,51,0
4/6/2015,Butte-Bozeman,51,0
4/6/2015,Casper-Riverton,51,0
4/6/2015,Cedar Rapids-Wtrlo-IWC&Dub,51,0
4/6/2015,Champaign&Sprngfld-Decatur,51,0
4/6/2015,"Charleston, SC",51,0
4/6/2015,Charleston-Huntington,51,0
4/6/2015,Charlotte,51,0
4/6/2015,Charlottesville,51,0
4/6/2015,Chattanooga,51,0
4/6/2015,Cheyenne-Scottsbluff,51,0
4/6/2015,Chicago,51,0
4/6/2015,Chico-Redding,51,0
4/6/2015,Cincinnati,51,0
4/6/2015,Clarksburg-Weston,51,0
4/6/2015,Cleveland-Akron (Canton),51,0
4/6/2015,Colorado Springs-Pueblo,51,0
4/6/2015,"Columbia, SC",51,0
4/6/2015,Columbia-Jefferson City,51,0
4/6/2015,"Columbus, GA (Opelika, AL)",51,0
4/6/2015,"Columbus, OH",51,0
4/6/2015,Columbus-Tupelo-W Pnt-Hstn,51,0
4/6/2015,Corpus Christi,51,0
4/6/2015,Dallas-Ft. Worth,51,0
4/6/2015,Davenport-R.Island-Moline,51,0
4/6/2015,Dayton,51,0
4/6/2015,Denver,51,0
4/6/2015,Des Moines-Ames,51,0
4/6/2015,Detroit,51,0
4/6/2015,Dothan,51,0
4/6/2015,Duluth-Superior,51,0
4/6/2015,El Paso (Las Cruces),51,0
4/6/2015,Elmira (Corning),51,0
4/6/2015,Erie,51,0
4/6/2015,Eugene,51,0
4/6/2015,Eureka,51,0
4/6/2015,Evansville,51,0
4/6/2015,Fairbanks,51,0
4/6/2015,Fargo-Valley City,51,0
4/6/2015,Flint-Saginaw-Bay City,51,0
4/6/2015,Fresno-Visalia,51,0
4/6/2015,Ft. Myers-Naples,51,0
4/6/2015,Ft. Smith-Fay-Sprngdl-Rgrs,51,0
4/6/2015,Ft. Wayne,51,0
4/6/2015,Gainesville,51,0
4/6/2015,Glendive,51,0
4/6/2015,Grand Junction-Montrose,51,0
4/6/2015,Grand Rapids-Kalmzoo-B.Crk,51,0
4/6/2015,Great Falls,51,0
4/6/2015,Green Bay-Appleton,51,0
4/6/2015,Greensboro-H.Point-W.Salem,51,0
4/6/2015,Greenville-N.Bern-Washngtn,51,0
4/6/2015,Greenvll-Spart-Ashevll-And,51,0
4/6/2015,Greenwood-Greenville,51,0
4/6/2015,Harlingen-Wslco-Brnsvl-McA,51,0
4/6/2015,Harrisburg-Lncstr-Leb-York,51,0
4/6/2015,Harrisonburg,51,0
4/6/2015,Hartford & New Haven,51,0
4/6/2015,Hattiesburg-Laurel,51,0
4/6/2015,Helena,51,0
4/6/2015,Honolulu,51,0
4/6/2015,Houston,51,0
4/6/2015,Huntsville-Decatur (Flor),51,0
4/6/2015,Idaho Fals-Pocatllo(Jcksn),51,0
4/6/2015,Indianapolis,51,0
4/6/2015,"Jackson, MS",51,0
4/6/2015,"Jackson, TN",51,0
4/6/2015,Jacksonville,51,0
4/6/2015,Johnstown-Altoona-St Colge,51,0
4/6/2015,Jonesboro,51,0
4/6/2015,Joplin-Pittsburg,51,0
4/6/2015,Juneau,51,0
4/6/2015,Kansas City,51,0
4/6/2015,Knoxville,51,0
4/6/2015,La Crosse-Eau Claire,51,0
4/6/2015,"Lafayette, IN",51,0
4/6/2015,"Lafayette, LA",51,0
4/6/2015,Lake Charles,51,0
4/6/2015,Lansing,51,0
4/6/2015,Laredo,51,0
4/6/2015,Las Vegas,51,0
4/6/2015,Lexington,51,0
4/6/2015,Lima,51,0
4/6/2015,Lincoln & Hastings-Krny,51,0
4/6/2015,Little Rock-Pine Bluff,51,0
4/6/2015,Los Angeles,51,0
4/6/2015,Louisville,51,0
4/6/2015,Lubbock,51,0
4/6/2015,Macon,51,0
4/6/2015,Madison,51,0
4/6/2015,Mankato,51,0
4/6/2015,Marquette,51,0
4/6/2015,Medford-Klamath Falls,51,0
4/6/2015,Memphis,51,0
4/6/2015,Meridian,51,0
4/6/2015,Miami-Ft. Lauderdale,51,0
4/6/2015,Milwaukee,51,0
4/6/2015,Minneapolis-St. Paul,51,0
4/6/2015,Minot-Bsmrck-Dcknsn(Wlstn),51,0
4/6/2015,Missoula,51,0
4/6/2015,Mobile-Pensacola (Ft Walt),51,0
4/6/2015,Monroe-El Dorado,51,0
4/6/2015,Monterey-Salinas,51,0
4/6/2015,Montgomery-Selma,51,0
4/6/2015,Myrtle Beach-Florence,51,0
4/6/2015,Nashville,51,0
4/6/2015,New Orleans,51,0
4/6/2015,New York,51,0
4/6/2015,Norfolk-Portsmth-Newpt Nws,51,0
4/6/2015,North Platte,51,0
4/6/2015,Odessa-Midland,51,0
4/6/2015,Oklahoma City,51,0
4/6/2015,Omaha,51,0
4/6/2015,Orlando-Daytona Bch-Melbrn,51,0
4/6/2015,Ottumwa-Kirksville,51,0
4/6/2015,Paducah-Cape Girard-Harsbg,51,0
4/6/2015,Palm Springs,51,0
4/6/2015,Panama City,51,0
4/6/2015,Parkersburg,51,0
4/6/2015,Peoria-Bloomington,51,0
4/6/2015,Philadelphia,51,0
4/6/2015,Phoenix (Prescott),51,0
4/6/2015,Pittsburgh,51,0
4/6/2015,"Portland, OR",51,0
4/6/2015,Portland-Auburn,51,0
4/6/2015,Presque Isle,51,0
4/6/2015,Providence-New Bedford,51,0
4/6/2015,Quincy-Hannibal-Keokuk,51,0
4/6/2015,Raleigh-Durham (Fayetvlle),51,0
4/6/2015,Rapid City,51,0
4/6/2015,Reno,51,0
4/6/2015,Richmond-Petersburg,51,0
4/6/2015,Roanoke-Lynchburg,51,0
4/6/2015,"Rochester, NY",51,0
4/6/2015,Rochestr-Mason City-Austin,51,0
4/6/2015,Rockford,51,0
4/6/2015,Sacramnto-Stkton-Modesto,51,0
4/6/2015,Salisbury,51,0
4/6/2015,Salt Lake City,51,0
4/6/2015,San Angelo,51,0
4/6/2015,San Antonio,51,0
4/6/2015,San Diego,51,0
4/6/2015,San Francisco-Oak-San Jose,51,0
4/6/2015,SantaBarbra-SanMar-SanLuOb,51,0
4/6/2015,Savannah,51,0
4/6/2015,Seattle-Tacoma,51,0
4/6/2015,Sherman-Ada,51,0
4/6/2015,Shreveport,51,0
4/6/2015,Sioux City,51,0
4/6/2015,Sioux Falls(Mitchell),51,0
4/6/2015,South Bend-Elkhart,51,0
4/6/2015,Spokane,51,0
4/6/2015,"Springfield, MO",51,0
4/6/2015,Springfield-Holyoke,51,0
4/6/2015,St. Joseph,51,0
4/6/2015,St. Louis,51,0
4/6/2015,Syracuse,51,0
4/6/2015,Tallahassee-Thomasville,51,0
4/6/2015,Tampa-St. Pete (Sarasota),51,0
4/6/2015,Terre Haute,51,0
4/6/2015,Toledo,51,0
4/6/2015,Topeka,51,0
4/6/2015,Traverse City-Cadillac,51,0
4/6/2015,"Tri-Cities, TN-VA",51,0
4/6/2015,Tucson (Sierra Vista),51,0
4/6/2015,Tulsa,51,0
4/6/2015,Twin Falls,51,0
4/6/2015,Tyler-Longview(Lfkn&Ncgd),51,0
4/6/2015,Utica,51,0
4/6/2015,Victoria,51,0
4/6/2015,Waco-Temple-Bryan,51,0
4/6/2015,"Washington, DC (Hagrstwn)",51,0
4/6/2015,Watertown,51,0
4/6/2015,Wausau-Rhinelander,51,0
4/6/2015,West Palm Beach-Ft. Pierce,51,0
4/6/2015,Wheeling-Steubenville,51,0
4/6/2015,Wichita Falls & Lawton,51,0
4/6/2015,Wichita-Hutchinson Plus,51,0
4/6/2015,Wilkes Barre-Scranton-Hztn,51,0
4/6/2015,Wilmington,51,0
4/6/2015,Yakima-Pasco-Rchlnd-Knnwck,51,0
4/6/2015,Youngstown,51,0
4/6/2015,Yuma-El Centro,51,0
4/6/2015,Zanesville,51,0
4/13/2015,Abilene-Sweetwater,72,0
4/13/2015,"Albany, GA",72,0
4/13/2015,Albany-Schenectady-Troy,72,0
4/13/2015,Albuquerque-Santa Fe,72,0
4/13/2015,"Alexandria, LA",72,0
4/13/2015,Alpena,72,0
4/13/2015,Amarillo,72,0
4/13/2015,Anchorage,72,0
4/13/2015,Atlanta,72,0
4/13/2015,Augusta-Aiken,72,0
4/13/2015,Austin,72,0
4/13/2015,Bakersfield,72,0
4/13/2015,Baltimore,72,0
4/13/2015,Bangor,72,0
4/13/2015,Baton Rouge,72,0
4/13/2015,Beaumont-Port Arthur,72,0
4/13/2015,"Bend, OR",72,0
4/13/2015,Billings,72,0
4/13/2015,Biloxi-Gulfport,72,0
4/13/2015,Binghamton,72,0
4/13/2015,Birmingham (Ann and Tusc),72,0
4/13/2015,Bluefield-Beckley-Oak Hill,72,0
4/13/2015,Boise,72,0
4/13/2015,Boston (Manchester),72,0
4/13/2015,Bowling Green,72,0
4/13/2015,Buffalo,72,0
4/13/2015,Burlington-Plattsburgh,72,0
4/13/2015,Butte-Bozeman,72,0
4/13/2015,Casper-Riverton,72,0
4/13/2015,Cedar Rapids-Wtrlo-IWC&Dub,72,0
4/13/2015,Champaign&Sprngfld-Decatur,72,0
4/13/2015,"Charleston, SC",72,0
4/13/2015,Charleston-Huntington,72,0
4/13/2015,Charlotte,72,0
4/13/2015,Charlottesville,72,0
4/13/2015,Chattanooga,72,0
4/13/2015,Cheyenne-Scottsbluff,72,0
4/13/2015,Chicago,72,0
4/13/2015,Chico-Redding,72,0
4/13/2015,Cincinnati,72,0
4/13/2015,Clarksburg-Weston,72,0
4/13/2015,Cleveland-Akron (Canton),72,0
4/13/2015,Colorado Springs-Pueblo,72,0
4/13/2015,"Columbia, SC",72,0
4/13/2015,Columbia-Jefferson City,72,0
4/13/2015,"Columbus, GA (Opelika, AL)",72,0
4/13/2015,"Columbus, OH",72,0
4/13/2015,Columbus-Tupelo-W Pnt-Hstn,72,0
4/13/2015,Corpus Christi,72,0
4/13/2015,Dallas-Ft. Worth,72,0
4/13/2015,Davenport-R.Island-Moline,72,0
4/13/2015,Dayton,72,0
4/13/2015,Denver,72,0
4/13/2015,Des Moines-Ames,72,0
4/13/2015,Detroit,72,0
4/13/2015,Dothan,72,0
4/13/2015,Duluth-Superior,72,0
4/13/2015,El Paso (Las Cruces),72,0
4/13/2015,Elmira (Corning),72,0
4/13/2015,Erie,72,0
4/13/2015,Eugene,72,0
4/13/2015,Eureka,72,0
4/13/2015,Evansville,72,0
4/13/2015,Fairbanks,72,0
4/13/2015,Fargo-Valley City,72,0
4/13/2015,Flint-Saginaw-Bay City,72,0
4/13/2015,Fresno-Visalia,72,0
4/13/2015,Ft. Myers-Naples,72,0
4/13/2015,Ft. Smith-Fay-Sprngdl-Rgrs,72,0
4/13/2015,Ft. Wayne,72,0
4/13/2015,Gainesville,72,0
4/13/2015,Glendive,72,0
4/13/2015,Grand Junction-Montrose,72,0
4/13/2015,Grand Rapids-Kalmzoo-B.Crk,72,0
4/13/2015,Great Falls,72,0
4/13/2015,Green Bay-Appleton,72,0
4/13/2015,Greensboro-H.Point-W.Salem,72,0
4/13/2015,Greenville-N.Bern-Washngtn,72,0
4/13/2015,Greenvll-Spart-Ashevll-And,72,0
4/13/2015,Greenwood-Greenville,72,0
4/13/2015,Harlingen-Wslco-Brnsvl-McA,72,0
4/13/2015,Harrisburg-Lncstr-Leb-York,72,0
4/13/2015,Harrisonburg,72,0
4/13/2015,Hartford & New Haven,72,0
4/13/2015,Hattiesburg-Laurel,72,0
4/13/2015,Helena,72,0
4/13/2015,Honolulu,72,0
4/13/2015,Houston,72,0
4/13/2015,Huntsville-Decatur (Flor),72,0
4/13/2015,Idaho Fals-Pocatllo(Jcksn),72,0
4/13/2015,Indianapolis,72,0
4/13/2015,"Jackson, MS",72,0
4/13/2015,"Jackson, TN",72,0
4/13/2015,Jacksonville,72,0
4/13/2015,Johnstown-Altoona-St Colge,72,0
4/13/2015,Jonesboro,72,0
4/13/2015,Joplin-Pittsburg,72,0
4/13/2015,Juneau,72,0
4/13/2015,Kansas City,72,0
4/13/2015,Knoxville,72,0
4/13/2015,La Crosse-Eau Claire,72,0
4/13/2015,"Lafayette, IN",72,0
4/13/2015,"Lafayette, LA",72,0
4/13/2015,Lake Charles,72,0
4/13/2015,Lansing,72,0
4/13/2015,Laredo,72,0
4/13/2015,Las Vegas,72,0
4/13/2015,Lexington,72,0
4/13/2015,Lima,72,0
4/13/2015,Lincoln & Hastings-Krny,72,0
4/13/2015,Little Rock-Pine Bluff,72,0
4/13/2015,Los Angeles,72,0
4/13/2015,Louisville,72,0
4/13/2015,Lubbock,72,0
4/13/2015,Macon,72,0
4/13/2015,Madison,72,0
4/13/2015,Mankato,72,0
4/13/2015,Marquette,72,0
4/13/2015,Medford-Klamath Falls,72,0
4/13/2015,Memphis,72,0
4/13/2015,Meridian,72,0
4/13/2015,Miami-Ft. Lauderdale,72,0
4/13/2015,Milwaukee,72,0
4/13/2015,Minneapolis-St. Paul,72,0
4/13/2015,Minot-Bsmrck-Dcknsn(Wlstn),72,0
4/13/2015,Missoula,72,0
4/13/2015,Mobile-Pensacola (Ft Walt),72,0
4/13/2015,Monroe-El Dorado,72,0
4/13/2015,Monterey-Salinas,72,0
4/13/2015,Montgomery-Selma,72,0
4/13/2015,Myrtle Beach-Florence,72,0
4/13/2015,Nashville,72,0
4/13/2015,New Orleans,72,0
4/13/2015,New York,72,0
4/13/2015,Norfolk-Portsmth-Newpt Nws,72,0
4/13/2015,North Platte,72,0
4/13/2015,Odessa-Midland,72,0
4/13/2015,Oklahoma City,72,0
4/13/2015,Omaha,72,0
4/13/2015,Orlando-Daytona Bch-Melbrn,72,0
4/13/2015,Ottumwa-Kirksville,72,0
4/13/2015,Paducah-Cape Girard-Harsbg,72,0
4/13/2015,Palm Springs,72,0
4/13/2015,Panama City,72,0
4/13/2015,Parkersburg,72,0
4/13/2015,Peoria-Bloomington,72,0
4/13/2015,Philadelphia,72,0
4/13/2015,Phoenix (Prescott),72,0
4/13/2015,Pittsburgh,72,0
4/13/2015,"Portland, OR",72,0
4/13/2015,Portland-Auburn,72,0
4/13/2015,Presque Isle,72,0
4/13/2015,Providence-New Bedford,72,0
4/13/2015,Quincy-Hannibal-Keokuk,72,0
4/13/2015,Raleigh-Durham (Fayetvlle),72,0
4/13/2015,Rapid City,72,0
4/13/2015,Reno,72,0
4/13/2015,Richmond-Petersburg,72,0
4/13/2015,Roanoke-Lynchburg,72,0
4/13/2015,"Rochester, NY",72,0
4/13/2015,Rochestr-Mason City-Austin,72,0
4/13/2015,Rockford,72,0
4/13/2015,Sacramnto-Stkton-Modesto,72,0
4/13/2015,Salisbury,72,0
4/13/2015,Salt Lake City,72,0
4/13/2015,San Angelo,72,0
4/13/2015,San Antonio,72,0
4/13/2015,San Diego,72,0
4/13/2015,San Francisco-Oak-San Jose,72,0
4/13/2015,SantaBarbra-SanMar-SanLuOb,72,0
4/13/2015,Savannah,72,0
4/13/2015,Seattle-Tacoma,72,0
4/13/2015,Sherman-Ada,72,0
4/13/2015,Shreveport,72,0
4/13/2015,Sioux City,72,0
4/13/2015,Sioux Falls(Mitchell),72,0
4/13/2015,South Bend-Elkhart,72,0
4/13/2015,Spokane,72,0
4/13/2015,"Springfield, MO",72,0
4/13/2015,Springfield-Holyoke,72,0
4/13/2015,St. Joseph,72,0
4/13/2015,St. Louis,72,0
4/13/2015,Syracuse,72,0
4/13/2015,Tallahassee-Thomasville,72,0
4/13/2015,Tampa-St. Pete (Sarasota),72,0
4/13/2015,Terre Haute,72,0
4/13/2015,Toledo,72,0
4/13/2015,Topeka,72,0
4/13/2015,Traverse City-Cadillac,72,0
4/13/2015,"Tri-Cities, TN-VA",72,0
4/13/2015,Tucson (Sierra Vista),72,0
4/13/2015,Tulsa,72,0
4/13/2015,Twin Falls,72,0
4/13/2015,Tyler-Longview(Lfkn&Ncgd),72,0
4/13/2015,Utica,72,0
4/13/2015,Victoria,72,0
4/13/2015,Waco-Temple-Bryan,72,0
4/13/2015,"Washington, DC (Hagrstwn)",72,0
4/13/2015,Watertown,72,0
4/13/2015,Wausau-Rhinelander,72,0
4/13/2015,West Palm Beach-Ft. Pierce,72,0
4/13/2015,Wheeling-Steubenville,72,0
4/13/2015,Wichita Falls & Lawton,72,0
4/13/2015,Wichita-Hutchinson Plus,72,0
4/13/2015,Wilkes Barre-Scranton-Hztn,72,0
4/13/2015,Wilmington,72,0
4/13/2015,Yakima-Pasco-Rchlnd-Knnwck,72,0
4/13/2015,Youngstown,72,0
4/13/2015,Yuma-El Centro,72,0
4/13/2015,Zanesville,72,0
4/20/2015,Abilene-Sweetwater,63,0
4/20/2015,"Albany, GA",63,0
4/20/2015,Albany-Schenectady-Troy,63,0
4/20/2015,Albuquerque-Santa Fe,63,0
4/20/2015,"Alexandria, LA",63,0
4/20/2015,Alpena,63,0
4/20/2015,Amarillo,63,0
4/20/2015,Anchorage,63,0
4/20/2015,Atlanta,63,0
4/20/2015,Augusta-Aiken,63,0
4/20/2015,Austin,63,0
4/20/2015,Bakersfield,63,0
4/20/2015,Baltimore,63,0
4/20/2015,Bangor,63,0
4/20/2015,Baton Rouge,63,0
4/20/2015,Beaumont-Port Arthur,63,0
4/20/2015,"Bend, OR",63,0
4/20/2015,Billings,63,0
4/20/2015,Biloxi-Gulfport,63,0
4/20/2015,Binghamton,63,0
4/20/2015,Birmingham (Ann and Tusc),63,0
4/20/2015,Bluefield-Beckley-Oak Hill,63,0
4/20/2015,Boise,63,0
4/20/2015,Boston (Manchester),63,0
4/20/2015,Bowling Green,63,0
4/20/2015,Buffalo,63,0
4/20/2015,Burlington-Plattsburgh,63,0
4/20/2015,Butte-Bozeman,63,0
4/20/2015,Casper-Riverton,63,0
4/20/2015,Cedar Rapids-Wtrlo-IWC&Dub,63,0
4/20/2015,Champaign&Sprngfld-Decatur,63,0
4/20/2015,"Charleston, SC",63,0
4/20/2015,Charleston-Huntington,63,0
4/20/2015,Charlotte,63,0
4/20/2015,Charlottesville,63,0
4/20/2015,Chattanooga,63,0
4/20/2015,Cheyenne-Scottsbluff,63,0
4/20/2015,Chicago,63,0
4/20/2015,Chico-Redding,63,0
4/20/2015,Cincinnati,63,0
4/20/2015,Clarksburg-Weston,63,0
4/20/2015,Cleveland-Akron (Canton),63,0
4/20/2015,Colorado Springs-Pueblo,63,0
4/20/2015,"Columbia, SC",63,0
4/20/2015,Columbia-Jefferson City,63,0
4/20/2015,"Columbus, GA (Opelika, AL)",63,0
4/20/2015,"Columbus, OH",63,0
4/20/2015,Columbus-Tupelo-W Pnt-Hstn,63,0
4/20/2015,Corpus Christi,63,0
4/20/2015,Dallas-Ft. Worth,63,0
4/20/2015,Davenport-R.Island-Moline,63,0
4/20/2015,Dayton,63,0
4/20/2015,Denver,63,0
4/20/2015,Des Moines-Ames,63,0
4/20/2015,Detroit,63,0
4/20/2015,Dothan,63,0
4/20/2015,Duluth-Superior,63,0
4/20/2015,El Paso (Las Cruces),63,0
4/20/2015,Elmira (Corning),63,0
4/20/2015,Erie,63,0
4/20/2015,Eugene,63,0
4/20/2015,Eureka,63,0
4/20/2015,Evansville,63,0
4/20/2015,Fairbanks,63,0
4/20/2015,Fargo-Valley City,63,0
4/20/2015,Flint-Saginaw-Bay City,63,0
4/20/2015,Fresno-Visalia,63,0
4/20/2015,Ft. Myers-Naples,63,0
4/20/2015,Ft. Smith-Fay-Sprngdl-Rgrs,63,0
4/20/2015,Ft. Wayne,63,0
4/20/2015,Gainesville,63,0
4/20/2015,Glendive,63,0
4/20/2015,Grand Junction-Montrose,63,0
4/20/2015,Grand Rapids-Kalmzoo-B.Crk,63,0
4/20/2015,Great Falls,63,0
4/20/2015,Green Bay-Appleton,63,0
4/20/2015,Greensboro-H.Point-W.Salem,63,0
4/20/2015,Greenville-N.Bern-Washngtn,63,0
4/20/2015,Greenvll-Spart-Ashevll-And,63,0
4/20/2015,Greenwood-Greenville,63,0
4/20/2015,Harlingen-Wslco-Brnsvl-McA,63,0
4/20/2015,Harrisburg-Lncstr-Leb-York,63,0
4/20/2015,Harrisonburg,63,0
4/20/2015,Hartford & New Haven,63,0
4/20/2015,Hattiesburg-Laurel,63,0
4/20/2015,Helena,63,0
4/20/2015,Honolulu,63,0
4/20/2015,Houston,63,0
4/20/2015,Huntsville-Decatur (Flor),63,0
4/20/2015,Idaho Fals-Pocatllo(Jcksn),63,0
4/20/2015,Indianapolis,63,0
4/20/2015,"Jackson, MS",63,0
4/20/2015,"Jackson, TN",63,0
4/20/2015,Jacksonville,63,0
4/20/2015,Johnstown-Altoona-St Colge,63,0
4/20/2015,Jonesboro,63,0
4/20/2015,Joplin-Pittsburg,63,0
4/20/2015,Juneau,63,0
4/20/2015,Kansas City,63,0
4/20/2015,Knoxville,63,0
4/20/2015,La Crosse-Eau Claire,63,0
4/20/2015,"Lafayette, IN",63,0
4/20/2015,"Lafayette, LA",63,0
4/20/2015,Lake Charles,63,0
4/20/2015,Lansing,63,0
4/20/2015,Laredo,63,0
4/20/2015,Las Vegas,63,0
4/20/2015,Lexington,63,0
4/20/2015,Lima,63,0
4/20/2015,Lincoln & Hastings-Krny,63,0
4/20/2015,Little Rock-Pine Bluff,63,0
4/20/2015,Los Angeles,63,0
4/20/2015,Louisville,63,0
4/20/2015,Lubbock,63,0
4/20/2015,Macon,63,0
4/20/2015,Madison,63,0
4/20/2015,Mankato,63,0
4/20/2015,Marquette,63,0
4/20/2015,Medford-Klamath Falls,63,0
4/20/2015,Memphis,63,0
4/20/2015,Meridian,63,0
4/20/2015,Miami-Ft. Lauderdale,63,0
4/20/2015,Milwaukee,63,0
4/20/2015,Minneapolis-St. Paul,63,0
4/20/2015,Minot-Bsmrck-Dcknsn(Wlstn),63,0
4/20/2015,Missoula,63,0
4/20/2015,Mobile-Pensacola (Ft Walt),63,0
4/20/2015,Monroe-El Dorado,63,0
4/20/2015,Monterey-Salinas,63,0
4/20/2015,Montgomery-Selma,63,0
4/20/2015,Myrtle Beach-Florence,63,0
4/20/2015,Nashville,63,0
4/20/2015,New Orleans,63,0
4/20/2015,New York,63,0
4/20/2015,Norfolk-Portsmth-Newpt Nws,63,0
4/20/2015,North Platte,63,0
4/20/2015,Odessa-Midland,63,0
4/20/2015,Oklahoma City,63,0
4/20/2015,Omaha,63,0
4/20/2015,Orlando-Daytona Bch-Melbrn,63,0
4/20/2015,Ottumwa-Kirksville,63,0
4/20/2015,Paducah-Cape Girard-Harsbg,63,0
4/20/2015,Palm Springs,63,0
4/20/2015,Panama City,63,0
4/20/2015,Parkersburg,63,0
4/20/2015,Peoria-Bloomington,63,0
4/20/2015,Philadelphia,63,0
4/20/2015,Phoenix (Prescott),63,0
4/20/2015,Pittsburgh,63,0
4/20/2015,"Portland, OR",63,0
4/20/2015,Portland-Auburn,63,0
4/20/2015,Presque Isle,63,0
4/20/2015,Providence-New Bedford,63,0
4/20/2015,Quincy-Hannibal-Keokuk,63,0
4/20/2015,Raleigh-Durham (Fayetvlle),63,0
4/20/2015,Rapid City,63,0
4/20/2015,Reno,63,0
4/20/2015,Richmond-Petersburg,63,0
4/20/2015,Roanoke-Lynchburg,63,0
4/20/2015,"Rochester, NY",63,0
4/20/2015,Rochestr-Mason City-Austin,63,0
4/20/2015,Rockford,63,0
4/20/2015,Sacramnto-Stkton-Modesto,63,0
4/20/2015,Salisbury,63,0
4/20/2015,Salt Lake City,63,0
4/20/2015,San Angelo,63,0
4/20/2015,San Antonio,63,0
4/20/2015,San Diego,63,0
4/20/2015,San Francisco-Oak-San Jose,63,0
4/20/2015,SantaBarbra-SanMar-SanLuOb,63,0
4/20/2015,Savannah,63,0
4/20/2015,Seattle-Tacoma,63,0
4/20/2015,Sherman-Ada,63,0
4/20/2015,Shreveport,63,0
4/20/2015,Sioux City,63,0
4/20/2015,Sioux Falls(Mitchell),63,0
4/20/2015,South Bend-Elkhart,63,0
4/20/2015,Spokane,63,0
4/20/2015,"Springfield, MO",63,0
4/20/2015,Springfield-Holyoke,63,0
4/20/2015,St. Joseph,63,0
4/20/2015,St. Louis,63,0
4/20/2015,Syracuse,63,0
4/20/2015,Tallahassee-Thomasville,63,0
4/20/2015,Tampa-St. Pete (Sarasota),63,0
4/20/2015,Terre Haute,63,0
4/20/2015,Toledo,63,0
4/20/2015,Topeka,63,0
4/20/2015,Traverse City-Cadillac,63,0
4/20/2015,"Tri-Cities, TN-VA",63,0
4/20/2015,Tucson (Sierra Vista),63,0
4/20/2015,Tulsa,63,0
4/20/2015,Twin Falls,63,0
4/20/2015,Tyler-Longview(Lfkn&Ncgd),63,0
4/20/2015,Utica,63,0
4/20/2015,Victoria,63,0
4/20/2015,Waco-Temple-Bryan,63,0
4/20/2015,"Washington, DC (Hagrstwn)",63,0
4/20/2015,Watertown,63,0
4/20/2015,Wausau-Rhinelander,63,0
4/20/2015,West Palm Beach-Ft. Pierce,63,0
4/20/2015,Wheeling-Steubenville,63,0
4/20/2015,Wichita Falls & Lawton,63,0
4/20/2015,Wichita-Hutchinson Plus,63,0
4/20/2015,Wilkes Barre-Scranton-Hztn,63,0
4/20/2015,Wilmington,63,0
4/20/2015,Yakima-Pasco-Rchlnd-Knnwck,63,0
4/20/2015,Youngstown,63,0
4/20/2015,Yuma-El Centro,63,0
4/20/2015,Zanesville,63,0
4/27/2015,Abilene-Sweetwater,34,17
4/27/2015,"Albany, GA",34,17
4/27/2015,Albany-Schenectady-Troy,34,17
4/27/2015,Albuquerque-Santa Fe,34,17
4/27/2015,"Alexandria, LA",34,17
4/27/2015,Alpena,34,17
4/27/2015,Amarillo,34,17
4/27/2015,Anchorage,34,17
4/27/2015,Atlanta,34,17
