Date,Campaign Name,Site Name,Placement,Ad Name,Ad Format,Ad Size,Served Impressions,Clicks,Video Started,Video Fully Played
12/29/2014,Always-On,Fox.com,P11207,Tracking Pixel,Tracking Pixel,1x1,"586,573","13,667",0,0
12/29/2014,Always-On,Fox Sports,P11218,New Product 300x600,Mobile Rich Media,300x600,"321,821","8,238",0,0
12/29/2014,Website Traffic,VEVO US,P11178,SL 728x90,In-Stream Tracking,728x90,"1,854,357","35,047",0,0
12/29/2014,Always-On,Hulu,P11130,Bag 300x250,Standard Banner,300x250,"847,836","10,428","796,965","342,694"
12/29/2014,Always-On,IHeartRadio.com,P11188,Bag 300x250,Standard Banner,300x250,"2,077,433","102,209",0,0
12/29/2014,Always-On,IHeartRadio.com,P11198,New Product 300x600,Mobile Rich Media,300x600,"1,512,092","39,314",0,0
12/29/2014,Always-On,NBCUni.com,P11146,Wallet FEP,In-Stream Video,1920x1080,"763,812","18,789","695,068","590,807"
12/29/2014,Always-On,VEVO US,P11112,SL 728x90,In-Stream Tracking,728x90,"1,391,333","32,835",0,0
12/29/2014,Branding Campaign,IHeartRadio.com,P11187,Bag 300x250,Standard Banner,300x250,"1,132,700","4,304",0,0
12/29/2014,Mobile Always-On,Hulu,P11155,Tracking Pixel,Tracking Pixel,1x1,"1,013,765","9,326","942,801","433,688"
12/29/2014,Website Traffic,Pandora Mobile US,P11186,Wallet 300x250,HTML5 Standard Banner,300x250,"1,290,557","17,422",0,0
12/29/2014,Website Traffic,Pandora Mobile US,P11205,Bag 300x250,Standard Banner,300x250,"2,072,374","113,358",0,0
12/29/2014,Mobile Always-On,Pandora Mobile US,P11254,Tracking Pixel,Tracking Pixel,1x1,"217,489","6,785",0,0
12/29/2014,Always-On,YouTube US,P11182,Wallet FEP,In-Stream Video,1920x1080,"21,728",297,"17,816","7,839"
12/29/2014,Branding Campaign,Mobvious,P11192,Wallet 300x250,HTML5 Standard Banner,300x250,"2,099,452","108,961",0,0
12/29/2014,Always-On,Mobvious,P11174,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"2,009,680","88,023","1,929,292","1,408,383"
12/29/2014,Always-On,Yahoo En Espanol,P11194,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,812,600","68,878","1,558,836","685,887"
12/29/2014,Mobile Always-On,NBCUni.com,P11200,Wallet FEP,In-Stream Video,1920x1080,"642,060","32,424","616,377","271,205"
12/29/2014,Always-On,Yahoo En Espanol,P11175,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"407,375","8,921","334,047","223,811"
12/29/2014,Branding Campaign,YouTube US,P11362,Tracking Pixel,Tracking Pixel,1x1,"739,720","21,525",0,0
12/29/2014,Branding Campaign,YouTube US,P11287,New Product 300x600,Mobile Rich Media,300x600,"1,147,461","55,881",0,0
12/29/2014,Website Traffic,Yahoo En Espanol,P11194,Tracking Pixel,Tracking Pixel,1x1,"2,081,135","66,804",0,0
12/29/2014,Website Traffic,Yahoo En Espanol,P11194,Wallet FEP,In-Stream Video,1920x1080,"1,616,945","74,864","1,212,708","618,481"
12/29/2014,Website Traffic,YouTube US,P11122,Wallet 300x250,HTML5 Standard Banner,300x250,"1,279,032","4,732","1,163,919","907,856"
12/29/2014,Mobile Always-On,YouTube US,P11163,Wallet 300x250,HTML5 Standard Banner,300x250,"1,267,201","4,942","912,384","620,421"
1/5/2015,Branding Campaign,BuzzFeed,P11138,Wallet FEP,In-Stream Video,1920x1080,"539,253","23,241","533,860","224,221"
1/5/2015,Website Traffic,BuzzFeed,P11144,Wallet FEP,In-Stream Video,1920x1080,"1,074,081","16,648","1,009,636","848,094"
1/5/2015,Website Traffic,CBS Interactive US,P11119,Tracking Pixel,Tracking Pixel,1x1,"1,552,107","67,051",0,0
1/5/2015,Website Traffic,CBS Interactive US,P11243,New Product 300x600,Mobile Rich Media,300x600,"954,108","25,951",0,0
1/5/2015,Website Traffic,CBS Interactive US,P11139,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,798,183","73,905","1,366,619","1,270,955"
1/5/2015,Branding Campaign,CBS Interactive US,P11206,Wallet 300x250,HTML5 Standard Banner,300x250,"1,299,488","56,917",0,0
1/5/2015,Always-On,Fox.com,P11211,Wallet 300x250,HTML5 Standard Banner,300x250,"456,496","23,463",0,0
1/5/2015,Branding Campaign,Fox Sports,P11165,Wallet 300x250,HTML5 Standard Banner,300x250,"913,858","14,438",0,0
1/5/2015,Branding Campaign,Fox Sports,P11126,Wallet 300x250,HTML5 Standard Banner,300x250,"1,767,635","49,670",0,0
1/5/2015,Always-On,Fox Sports,P11126,Bag 300x250,Standard Banner,300x250,"677,319","6,908",0,0
1/5/2015,Website Traffic,IHeartRadio.com,P11131,Bag 300x250,Standard Banner,300x250,"244,753","9,447",0,0
1/5/2015,Always-On,NBCUni.com,P11146,New Product 300x600,Mobile Rich Media,300x600,"1,549,532","80,885",0,0
1/5/2015,Always-On,NBCUni.com,P11177,Wallet 300x250,HTML5 Standard Banner,300x250,"1,711,917","11,298",0,0
1/5/2015,Always-On,YouTube US,P11122,Wallet 300x250,HTML5 Standard Banner,300x250,"1,780,018","30,438","1,495,215","1,300,837"
1/5/2015,Mobile Always-On,Fox.com,P11207,Wallet 300x250,HTML5 Standard Banner,300x250,"1,377,609","56,895",0,0
1/5/2015,Always-On,Hulu,P11155,Wallet FEP,In-Stream Video,1920x1080,"17,999",93,"17,639","15,345"
1/5/2015,Website Traffic,NBCUni.com,P11146,Wallet FEP,In-Stream Video,1920x1080,"146,314","6,642","115,588","99,405"
1/5/2015,Website Traffic,NBCUni.com,P11166,Tracking Pixel,Tracking Pixel,1x1,"808,964","27,423",0,0
1/5/2015,Mobile Always-On,Hulu,P11181,Wallet 300x250,HTML5 Standard Banner,300x250,"1,266,035","54,692","1,000,167","660,110"
1/5/2015,Branding Campaign,Hulu,P11181,Wallet FEP,In-Stream Video,1920x1080,"897,593","39,135","816,809","677,951"
1/5/2015,Mobile Always-On,Pandora Mobile US,P11340,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,215,205","8,263","899,251","485,595"
1/5/2015,Always-On,Mobvious,P11168,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"652,481","22,575","548,084","279,522"
1/5/2015,Branding Campaign,Mobvious,P11192,New Product 300x600,Mobile Rich Media,300x600,"432,878","11,254",0,0
1/5/2015,Branding Campaign,NBCUni.com,P11153,SL 728x90,In-Stream Tracking,728x90,"1,069,720","1,497",0,0
1/5/2015,Branding Campaign,NBCUni.com,P11146,Wallet FEP,In-Stream Video,1920x1080,"213,093","7,351","208,831","196,301"
1/5/2015,Website Traffic,Pandora Mobile US,P11169,Wallet FEP,In-Stream Video,1920x1080,"446,224","8,032","388,214","174,696"
1/5/2015,Mobile Always-On,Pandora Mobile US,P11270,Tracking Pixel,Tracking Pixel,1x1,"203,047","3,654",0,0
1/5/2015,Website Traffic,VEVO US,P11159,SL 728x90,In-Stream Tracking,728x90,"78,710","1,747",0,0
1/5/2015,Branding Campaign,YouTube US,P11300,Wallet 300x250,HTML5 Standard Banner,300x250,"288,747","12,387",0,0
1/5/2015,Branding Campaign,VEVO US,P11112,Bag 300x250,Standard Banner,300x250,"175,752","4,464",0,0
1/5/2015,Branding Campaign,VEVO US,P11123,New Product 300x600,Mobile Rich Media,300x600,"1,421,207","10,801",0,0
1/5/2015,Branding Campaign,VEVO US,P11124,Wallet FEP,In-Stream Video,1920x1080,"2,059,466","49,427","1,750,546","1,172,865"
1/5/2015,Branding Campaign,VEVO US,P11189,SL 728x90,In-Stream Tracking,728x90,"1,721,092","49,223",0,0
1/5/2015,Mobile Always-On,Yahoo En Espanol,P11194,Tracking Pixel,Tracking Pixel,1x1,"39,602",594,0,0
1/5/2015,Branding Campaign,YouTube US,P11287,SL 728x90,In-Stream Tracking,728x90,"1,945,298","3,501",0,0
1/5/2015,Branding Campaign,YouTube US,P11182,SL 728x90,In-Stream Tracking,728x90,"1,566,900","19,272","1,253,520","877,464"
1/5/2015,Branding Campaign,YouTube US,P11173,Wallet 300x250,HTML5 Standard Banner,300x250,"333,719","5,973","233,603","142,497"
1/12/2015,Mobile Always-On,BuzzFeed,P11144,New Product 300x600,Mobile Rich Media,300x600,"2,103,669","81,832",0,0
1/12/2015,Website Traffic,CBS Interactive US,P11119,Bag 300x250,Standard Banner,300x250,"274,788","8,188",0,0
1/12/2015,Mobile Always-On,CBS Interactive US,P11119,Tracking Pixel,Tracking Pixel,1x1,"1,741,251","93,679",0,0
1/12/2015,Mobile Always-On,CBS Interactive US,P11243,Wallet 300x250,HTML5 Standard Banner,300x250,"1,072,240","13,894",0,0
1/12/2015,Website Traffic,Fox Sports,P11218,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"278,160","7,176","197,493","116,520"
1/12/2015,Website Traffic,Fox Sports,P11199,Wallet 300x250,HTML5 Standard Banner,300x250,"760,274","27,445",0,0
1/12/2015,Website Traffic,Fox.com,P11211,Bag 300x250,Standard Banner,300x250,"1,109,812","52,938",0,0
1/12/2015,Website Traffic,Fox.com,P11211,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"416,308",499,"291,415","209,818"
1/12/2015,Mobile Always-On,Fox Sports,P11126,Bag 300x250,Standard Banner,300x250,"1,620,238","52,981",0,0
1/12/2015,Mobile Always-On,Fox Sports,P11126,Tracking Pixel,Tracking Pixel,1x1,"539,029","19,728",0,0
1/12/2015,Always-On,CBS Interactive US,P11139,SL 728x90,In-Stream Tracking,728x90,"1,150,587","9,895",0,0
1/12/2015,Always-On,Fox Sports,P11165,Wallet FEP,In-Stream Video,1920x1080,"1,131,079","21,829","803,066","369,410"
1/12/2015,Mobile Always-On,Fox.com,P11210,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,834,346","92,634","1,485,820","1,262,947"
1/12/2015,Mobile Always-On,Pandora Mobile US,P11253,Wallet FEP,In-Stream Video,1920x1080,"1,080,054","25,921","918,045","367,218"
1/12/2015,Website Traffic,IHeartRadio.com,P11147,New Product 300x600,Mobile Rich Media,300x600,"129,899","4,026",0,0
1/12/2015,Always-On,Mobvious,P11128,Tracking Pixel,Tracking Pixel,1x1,"923,681","29,742",0,0
1/12/2015,Always-On,Mobvious,P11132,Wallet FEP,In-Stream Video,1920x1080,"1,654,324","82,881","1,604,694","673,971"
1/12/2015,Always-On,VEVO US,P11124,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"897,416","1,525","780,751","405,990"
1/12/2015,Website Traffic,Mobvious,P11128,Tracking Pixel,Tracking Pixel,1x1,"1,496,643","13,769",0,0
1/12/2015,Website Traffic,Mobvious,P11132,Wallet FEP,In-Stream Video,1920x1080,"1,566,842","71,291","1,441,494","1,340,589"
1/12/2015,Website Traffic,Pandora.com,P11171,SL 728x90,In-Stream Tracking,728x90,"937,161","30,832",0,0
1/12/2015,Website Traffic,IHeartRadio.com,P11152,New Product 300x600,Mobile Rich Media,300x600,"304,387",791,0,0
1/12/2015,Mobile Always-On,Hulu,P11157,Wallet 300x250,HTML5 Standard Banner,300x250,"587,594","20,154","440,695","343,742"
1/12/2015,Website Traffic,NBCUni.com,P11153,Tracking Pixel,Tracking Pixel,1x1,"1,229,771","20,660",0,0
1/12/2015,Always-On,Mobvious,P11168,Wallet FEP,In-Stream Video,1920x1080,"861,103","16,619","835,269","559,630"
1/12/2015,Mobile Always-On,Pandora Mobile US,P11338,Wallet 300x250,HTML5 Standard Banner,300x250,"1,866,256","65,132",0,0
1/12/2015,Website Traffic,Pandora.com,P11135,Bag 300x250,Standard Banner,300x250,"275,717","10,449",0,0
1/12/2015,Website Traffic,Pandora.com,P11195,SL 728x90,In-Stream Tracking,728x90,"781,268","3,593",0,0
1/12/2015,Website Traffic,Pandora.com,P11158,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,216,123","60,684","985,059","916,104"
1/12/2015,Website Traffic,VEVO US,P11123,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,859,615","59,507","1,617,865","1,359,006"
1/12/2015,Always-On,VEVO US,P11201,SL 728x90,In-Stream Tracking,728x90,"1,403,945","11,793",0,0
1/12/2015,Mobile Always-On,VEVO US,P11116,Wallet FEP,In-Stream Video,1920x1080,"28,704","1,397","20,953","12,571"
1/12/2015,Mobile Always-On,Yahoo En Espanol,P11172,Bag 300x250,Standard Banner,300x250,"1,040,186","10,609",0,0
1/12/2015,Mobile Always-On,Yahoo En Espanol,P11172,Tracking Pixel,Tracking Pixel,1x1,"1,069,431","28,339",0,0
1/12/2015,Website Traffic,Yahoo En Espanol,P11172,Bag 300x250,Standard Banner,300x250,"1,993,750","86,728",0,0
1/12/2015,Website Traffic,Yahoo En Espanol,P11284,SL 728x90,In-Stream Tracking,728x90,"1,016,579","19,416",0,0
1/19/2015,Mobile Always-On,BuzzFeed,P11138,New Product 300x600,Mobile Rich Media,300x600,"1,467,538","66,039",0,0
1/19/2015,Mobile Always-On,CBS Interactive US,P11206,Bag 300x250,Standard Banner,300x250,"1,977,590","67,633",0,0
1/19/2015,Website Traffic,Fox Sports,P11145,Wallet 300x250,HTML5 Standard Banner,300x250,"1,472,204","79,940",0,0
1/19/2015,Website Traffic,Fox Sports,P11185,Wallet 300x250,HTML5 Standard Banner,300x250,"80,226","2,840",0,0
1/19/2015,Mobile Always-On,Pandora Mobile US,P11299,Wallet FEP,In-Stream Video,1920x1080,"726,443","36,540","661,063","495,797"
1/19/2015,Website Traffic,Fox.com,P11211,Bag 300x250,Standard Banner,300x250,"1,245,206","59,271",0,0
1/19/2015,Website Traffic,Mobvious,P11167,Bag 300x250,Standard Banner,300x250,"1,209,733","42,945",0,0
1/19/2015,Always-On,Fox.com,P11240,Wallet FEP,In-Stream Video,1920x1080,"1,688,520","6,078","1,181,964","886,473"
1/19/2015,Website Traffic,Hulu,P11157,Tracking Pixel,Tracking Pixel,1x1,"135,279","3,490","102,812","92,530"
1/19/2015,Website Traffic,Hulu,P11130,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"2,100,891","26,261","1,995,846","1,157,590"
1/19/2015,Always-On,Fox Sports,P11145,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"244,938","6,196","193,501","129,645"
1/19/2015,Always-On,Fox Sports,P11183,Bag 300x250,Standard Banner,300x250,"853,734","16,220",0,0
1/19/2015,Website Traffic,IHeartRadio.com,P11188,Tracking Pixel,Tracking Pixel,1x1,"890,971","46,063",0,0
1/19/2015,Website Traffic,IHeartRadio.com,P11198,New Product 300x600,Mobile Rich Media,300x600,"1,674,144","77,680",0,0
1/19/2015,Always-On,Mobvious,P11128,Wallet 300x250,HTML5 Standard Banner,300x250,"821,622","24,320",0,0
1/19/2015,Always-On,NBCUni.com,P11166,New Product 300x600,Mobile Rich Media,300x600,"1,253,618","54,281",0,0
1/19/2015,Always-On,Pandora Mobile US,P11209,Bag 300x250,Standard Banner,300x250,"997,156","29,515",0,0
1/19/2015,Website Traffic,Mobvious,P11132,Wallet 300x250,HTML5 Standard Banner,300x250,"1,346,110","35,268",0,0
1/19/2015,Website Traffic,Pandora.com,P11171,Wallet FEP,In-Stream Video,1920x1080,"1,470,920","60,160","1,279,700","1,164,527"
1/19/2015,Website Traffic,NBCUni.com,P11200,Tracking Pixel,Tracking Pixel,1x1,"1,242,687","50,950",0,0
1/19/2015,Website Traffic,NBCUni.com,P11177,Wallet 300x250,HTML5 Standard Banner,300x250,"903,668","33,706",0,0
1/19/2015,Website Traffic,NBCUni.com,P11177,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"245,222","6,400","242,769","111,673"
1/19/2015,Mobile Always-On,Pandora Mobile US,P11267,SL 728x90,In-Stream Tracking,728x90,"131,514","6,615",0,0
1/19/2015,Mobile Always-On,Hulu,P11181,Bag 300x250,Standard Banner,300x250,"1,425,167","74,963","1,353,908","866,501"
1/19/2015,Mobile Always-On,Hulu,P11115,Tracking Pixel,Tracking Pixel,1x1,"1,916,540","48,296","1,705,720","1,569,262"
1/19/2015,Mobile Always-On,Hulu,P11115,Wallet 300x250,HTML5 Standard Banner,300x250,"71,658","3,740","53,026","37,648"
1/19/2015,Website Traffic,Pandora.com,P11135,Wallet FEP,In-Stream Video,1920x1080,"2,110,547","21,738","1,899,492","1,367,634"
1/19/2015,Website Traffic,VEVO US,P11136,Wallet FEP,In-Stream Video,1920x1080,"398,292","4,938","314,650","179,350"
1/19/2015,Website Traffic,Pandora Mobile US,P11150,Bag 300x250,Standard Banner,300x250,"972,388","44,438",0,0
1/19/2015,Website Traffic,Pandora Mobile US,P11169,SL 728x90,In-Stream Tracking,728x90,"812,854","42,430",0,0
1/19/2015,Mobile Always-On,Pandora Mobile US,P11151,Tracking Pixel,Tracking Pixel,1x1,"1,142,332","29,357",0,0
1/19/2015,Always-On,Yahoo En Espanol,P11194,Wallet FEP,In-Stream Video,1920x1080,"539,420","23,249","404,565","291,286"
1/19/2015,Website Traffic,Yahoo En Espanol,P11194,New Product 300x600,Mobile Rich Media,300x600,"1,392,403","25,063",0,0
1/19/2015,Website Traffic,Yahoo En Espanol,P11284,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,861,793","18,059","1,489,434","1,102,181"
1/19/2015,Website Traffic,YouTube US,P11121,SL 728x90,In-Stream Tracking,728x90,"568,214","9,489","465,935","442,638"
1/19/2015,Website Traffic,YouTube US,P11190,New Product 300x600,Mobile Rich Media,300x600,"707,124","26,022","678,839","414,091"
1/19/2015,Mobile Always-On,YouTube US,P11121,Wallet 300x250,HTML5 Standard Banner,300x250,"1,500,667","31,363","1,260,560","655,491"
1/26/2015,Website Traffic,NBCUni.com,P11200,Tracking Pixel,Tracking Pixel,1x1,"1,666,281","36,491",0,0
1/26/2015,Website Traffic,BuzzFeed,P11204,New Product 300x600,Mobile Rich Media,300x600,"770,984","12,335",0,0
1/26/2015,Website Traffic,BuzzFeed,P11204,Wallet FEP,In-Stream Video,1920x1080,"187,186","2,901","166,595","158,265"
1/26/2015,Website Traffic,CBS Interactive US,P11139,Bag 300x250,Standard Banner,300x250,"1,911,597","23,321",0,0
1/26/2015,Always-On,BuzzFeed,P11138,New Product 300x600,Mobile Rich Media,300x600,"1,822,266","75,988",0,0
1/26/2015,Website Traffic,Fox Sports,P11183,Tracking Pixel,Tracking Pixel,1x1,"1,700,844","92,525",0,0
1/26/2015,Website Traffic,Fox Sports,P11218,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,321,770","51,945","1,149,939","666,964"
1/26/2015,Website Traffic,Fox Sports,P11199,SL 728x90,In-Stream Tracking,728x90,"326,694","4,606",0,0
1/26/2015,Website Traffic,Fox.com,P11210,New Product 300x600,Mobile Rich Media,300x600,"1,659,148","77,316",0,0
1/26/2015,Always-On,Fox.com,P11240,Bag 300x250,Standard Banner,300x250,"2,022,311","12,942",0,0
1/26/2015,Always-On,Fox Sports,P11185,Wallet 300x250,HTML5 Standard Banner,300x250,"62,244","1,170",0,0
1/26/2015,Website Traffic,IHeartRadio.com,P11131,Wallet 300x250,HTML5 Standard Banner,300x250,"336,922","12,095",0,0
1/26/2015,Always-On,Hulu,P11115,SL 728x90,In-Stream Tracking,728x90,"2,011,771","8,047","1,669,769","1,102,047"
1/26/2015,Always-On,Pandora.com,P11142,SL 728x90,In-Stream Tracking,728x90,"1,414,939","3,395",0,0
1/26/2015,Always-On,VEVO US,P11112,New Product 300x600,Mobile Rich Media,300x600,"1,951,259","99,904",0,0
1/26/2015,Website Traffic,NBCUni.com,P11166,Bag 300x250,Standard Banner,300x250,"402,150","9,892",0,0
1/26/2015,Mobile Always-On,Pandora Mobile US,P11219,SL 728x90,In-Stream Tracking,728x90,"606,863","13,654",0,0
1/26/2015,Always-On,VEVO US,P11123,Bag 300x250,Standard Banner,300x250,"1,833,345","100,283",0,0
1/26/2015,Website Traffic,NBCUni.com,P11153,SL 728x90,In-Stream Tracking,728x90,"309,474","1,485",0,0
1/26/2015,Website Traffic,NBCUni.com,P11153,Wallet 300x250,HTML5 Standard Banner,300x250,"1,659,261","81,967",0,0
1/26/2015,Always-On,VEVO US,P11159,Bag 300x250,Standard Banner,300x250,"1,465,936","59,517",0,0
1/26/2015,Website Traffic,Pandora Mobile US,P11205,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,243,716","36,440","932,787","662,278"
1/26/2015,Website Traffic,Pandora Mobile US,P11118,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,859,987","74,771","1,432,189","1,346,257"
1/26/2015,Website Traffic,Pandora.com,P11160,New Product 300x600,Mobile Rich Media,300x600,"1,375,053","3,025",0,0
1/26/2015,Website Traffic,Pandora.com,P11203,SL 728x90,In-Stream Tracking,728x90,"385,496","9,868",0,0
1/26/2015,Always-On,Pandora.com,P11158,SL 728x90,In-Stream Tracking,728x90,"29,783",250,0,0
1/26/2015,Website Traffic,VEVO US,P11123,Tracking Pixel,Tracking Pixel,1x1,"134,857",242,0,0
1/26/2015,Website Traffic,VEVO US,P11136,Wallet FEP,In-Stream Video,1920x1080,"1,997,900","72,124","1,698,215","1,256,679"
1/26/2015,Always-On,Pandora Mobile US,P11169,SL 728x90,In-Stream Tracking,728x90,"1,877,252","99,682",0,0
1/26/2015,Mobile Always-On,Pandora.com,P11160,Wallet 300x250,HTML5 Standard Banner,300x250,"944,095","3,776",0,0
1/26/2015,Always-On,Yahoo En Espanol,P11194,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,547,927","76,467","1,129,986","768,390"
1/26/2015,Website Traffic,VEVO US,P11201,Tracking Pixel,Tracking Pixel,1x1,"358,741","12,520",0,0
1/26/2015,Mobile Always-On,Yahoo En Espanol,P11172,Wallet FEP,In-Stream Video,1920x1080,"538,452","12,815","468,453","374,762"
1/26/2015,Website Traffic,Yahoo En Espanol,P11284,New Product 300x600,Mobile Rich Media,300x600,"722,747","17,345",0,0
1/26/2015,Website Traffic,YouTube US,P11122,Bag FEP,HTML5 In-Stream Enhanced Video,1920x1080,"1,924,778","71,024","1,462,831","1,258,034"
1/26/2015,Website Traffic,YouTube US,P11173,Wallet FEP,In-Stream Video,1920x1080,"1,675,690","73,897","1,575,148","708,816"
1/26/2015,Mobile Always-On,YouTube US,P11163,Tracking Pixel,Tracking Pixel,1x1,"954,950","10,408","811,707","746,770"
2/2/2015,Mobile Always-On,BuzzFeed,P11125,Tracking Pixel,Tracking Pixel,1x1,"509,244","27,804",0,0
2/2/2015,Mobile Always-On,BuzzFeed,P11204,Wallet 300x250,HTML5 Standard Banner,300x250,"723,629","19,103",0,0
2/2/2015,Website Traffic,Hulu,P11341,SL 728x90,In-Stream Tracking,728x90,"1,626,644","83,772",0,0
2/2/2015,Website Traffic,BuzzFeed,P11138,Wallet FEP,In-Stream Video,1920x1080,240,9,184,92
2/2/2015,Website Traffic,BuzzFeed,P11144,New Product 300x600,Mobile Rich Media,300x600,"216,588","8,901",0,0
